Year,Month,SPEI1,Rainfall,Tmin,Tmax,Tmean,PET,SOI,PDO,SAM,IOD_2,Nino 3 anomaly,Nino 3.4 anomaly,Nino 4 anomaly
1904,10,-1.249644477,1.674193548,8.219354839,25.74193548,16.9806451595,156.0386421,-0.11,0.43,-2.32,-0.077,0.97,0.91,0.42
1904,11,-1.052727301,0.46,10.53333333,28.61,19.571666665,188.4456439,-1.81,1.45,-1.553,-0.229,0.55,0.15,-0.34
1904,12,-1.447772391,0.509677419,15.6516129,33.23225806,24.44193548,228.9517447,0.18,0.06,-1.909,-0.574,0.76,0.86,0.46
1905,1,-1.333602987,1.135483871,18.41935484,35.73548387,27.077419355,235.7173378,-1.08,0.73,-2.605,-0.536,0.66,0.68,0.3
1905,2,-0.778341479,0.742857143,14.08214286,32.38214286,23.23214286,181.1793832,-1.84,0.91,-1.792,-0.292,0.47,0.72,0.68
1905,3,-1.273480313,0.041935484,11.09032258,29.65806452,20.37419355,153.2604456,-3.51,1.31,-1.537,-0.372,0.92,0.92,0.53
1905,4,0.014548901,3.226666667,10.35333333,23.85333333,17.10333333,86.92621714,-3.05,1.59,-1.253,-0.393,0.15,0.29,0.27
1905,5,-0.656377171,1.1,5.958064516,19.11290323,12.535483873,57.70694993,-1.68,-0.07,-1.986,-0.125,1.23,1.08,0.6
1905,6,0.599772971,0.69,4.383333333,13.77666667,9.0800000015,35.53052237,-2.29,0.69,-1.972,-0.334,0.88,0.59,0.2
1905,7,0.560931024,2.261290323,3.264516129,13.68709677,8.4758064495,41.22073843,-2.11,0.85,-2.644,-0.178,0.8,0.82,0.58
1905,8,-0.675021861,0.270967742,3.335483871,16.20645161,9.7709677405,63.09963498,-0.96,1.26,-0.163,-0.108,1.22,1.04,0.56
1905,9,0.748204057,0.88,2.803333333,16.76,9.7816666665,84.91004668,-0.7,-0.03,-0.819,0.13,1.38,1.42,0.92
1905,10,0.240903437,0.948387097,5.232258065,21.27419355,13.2532258075,133.300138,-0.83,-0.15,-1.326,-0.302,0.99,1.12,0.4
1905,11,-1.241168196,0.076666667,9.666666667,28.75333333,19.2099999985,191.7646672,-1.81,1.11,-1.178,-0.313,1.11,0.83,0.35
1905,12,-1.382971204,0.083870968,13.0516129,32.02580645,22.538709675,227.1362282,-1.57,-0.5,-0.933,-0.49,0.93,1.17,0.55
1906,1,-1.875681699,0,15.79032258,36.28387097,26.037096775,250.4889721,-0.43,0.92,-2.131,-0.54,0.91,0.89,0.11
1906,2,-2.045383666,0.989285714,16.81071429,36.58928571,26.7,204.2756048,-0.88,1.18,-3.275,-0.405,0.55,0.67,0.38
1906,3,1.362969101,5.170967742,12.00322581,25.82903226,18.916129035,127.1987346,-0.56,0.83,-2.396,-0.41,0.23,0.8,0.82
1906,4,-0.533974235,0.066666667,10.48333333,24.11666667,17.3,87.84663582,-0.84,0.74,-3.294,-0.712,0.26,0.45,0.24
1906,5,0.589905164,3.7,7.696774194,18.69354839,13.195161292,53.90896383,-1.03,0.44,-0.014,-0.345,-0.18,0.02,-0.03
1906,6,0.004854238,1.74,5.953333333,15.73666667,10.8450000015,38.64156552,-0.71,1.24,-0.615,-0.276,0,0.15,-0.04
1906,7,-0.042663917,0.867741935,3.709677419,14.12258065,8.9161290345,41.89204194,0.68,0.09,-1.877,-0.889,-0.87,-0.49,-0.14
1906,8,0.609940191,2.083870968,4.003225806,15.17741935,9.590322578,58.40828811,1.43,-0.53,-0.361,-0.973,-0.86,-0.37,0.07
1906,9,0.945579461,2.99,6.886666667,18.46666667,12.6766666685,85.46129428,1.75,-0.31,-0.701,-1.528,-0.9,-0.81,-0.81
1906,10,0.039704654,2.822580645,8.938709677,23.29354839,16.1161290335,137.7212426,0.81,0.08,-1.359,-0.852,-0.8,-0.87,-0.83
1906,11,0.531863513,1.63,9.983333333,25.42,17.7016666665,165.4283609,1.95,1.69,0.102,-0.671,-0.5,-0.33,-0.18
1906,12,-0.466146426,0.648387097,14.16774194,30.69032258,22.42903226,211.3787229,0.3,-0.54,1.51,-0.28,-0.65,-0.51,-0.33
1907,1,-0.896270043,0.090322581,15.07741935,33.13870968,24.108064515,224.8072103,0.56,-0.3,0.431,-0.304,-0.69,-0.57,-0.36
1907,2,-1.230296022,0.3,12.3,32.69642857,22.498214285,187.8546286,-0.23,-0.32,-0.016,-0.105,-0.56,-0.41,-0.21
1907,3,-0.835469974,0.25483871,9.858064516,28.21935484,19.038709678,147.0742614,-0.32,-0.19,-0.179,0.049,-0.56,-0.43,-0.31
1907,4,-0.411407751,1.113333333,6.613333333,22.63,14.6216666665,87.95051692,-0.84,-0.16,-1.345,-0.291,-0.62,-0.56,-0.4
1907,5,-1.959496167,0.706451613,3.609677419,20.90967742,12.2596774195,65.57552819,-0.57,0.16,-0.051,-0.228,-0.69,-0.47,-0.28
1907,6,-1.005320303,1.183333333,2.113333333,15.3,8.7066666665,41.51309295,0.45,0.57,0.653,-0.232,-0.32,-0.41,-0.26
1907,7,-0.933115322,1.396774194,0.651612903,14.42903226,7.5403225815,45.70546788,-0.03,0.63,-2.388,-0.505,-0.79,-0.55,-0.41
1907,8,-1.118043098,1.141935484,2.690322581,17.0516129,9.8709677405,66.89448504,-1.05,-0.96,-5.486,-0.821,-1.05,-0.65,-0.31
1907,9,-2.477900527,0.456666667,3.97,23.88333333,13.926666665,116.6659572,-0.07,-0.23,-3.578,-0.42,0.1,0.13,-0.16
1907,10,-1.751245446,0.367741935,5.729032258,26.45806452,16.093548389,165.387258,-0.43,0.84,-0.543,-0.244,-0.45,-0.25,-0.59
1907,11,-1.74850385,1.583333333,12.81,31.51333333,22.161666665,204.9687069,-0.58,0.66,1.249,-0.265,-0.42,-0.25,-0.32
1907,12,-1.367437096,0.729032258,14.64193548,32.66129032,23.6516129,227.4541142,0.65,0.72,-0.681,-0.151,-0.21,-0.09,-0.27
1908,1,-1.842409675,0.15483871,19.47096774,37.6516129,28.56129032,249.5160035,-0.99,1.36,0.463,-0.327,-0.3,-0.27,-0.45
1908,2,-0.772003632,0.865517241,17.37586207,33.76206897,25.56896552,181.2079778,0.84,1.02,-0.802,-0.27,0.1,0.07,-0.06
1908,3,0.598227935,0.232258065,13.34193548,26.98064516,20.16129032,130.6195777,-0.41,0.67,-0.403,-0.151,-0.45,-0.63,-0.39
1908,4,-0.234468551,0.246666667,9.766666667,23.33333333,16.5499999985,85.75911881,1.02,0.23,-1.62,-0.713,-0.75,-0.55,-0.28
1908,5,0.867818346,1.219354839,5.767741935,16.56774194,11.1677419375,49.92992925,0.18,0.23,-0.646,-0.15,-0.8,-0.45,-0.17
1908,6,1.834212259,2.183333333,3.223333333,11.64333333,7.4333333315,31.57861886,-0.63,0.41,-0.585,0.155,-0.08,-0.22,-0.54
1908,7,1.440461073,0.432258065,4.241935484,12.36774194,8.304838712,36.15982602,1.43,0.6,-1.134,-0.501,-0.76,-0.63,-0.66
1908,8,0.869654073,1.238709677,4.290322581,14.75483871,9.5225806455,56.38330488,0.2,-1.04,-0.246,-0.348,-0.47,-0.4,-0.54
1908,9,1.301146482,0.943333333,6.176666667,17.16,11.6683333335,80.47674027,1.67,-0.16,0.687,-0.212,-0.68,-0.52,-0.54
1908,10,-0.39636539,0.84516129,9.451612903,24.05806452,16.7548387115,141.539197,0.72,-0.41,-0.449,-0.309,-0.47,-0.5,-0.58
1908,11,-0.77368543,0.253333333,14.85,29.71,22.28,183.2405468,0.09,0.47,0.882,-0.384,-0.82,-0.88,-0.82
1908,12,-0.787260984,0.451612903,16.10645161,32.06774194,24.087096775,216.3201637,-0.71,1.16,-1.824,-0.513,-1.21,-1.15,-0.88
1909,1,0.397185625,0.074193548,15.70967742,31.02903226,23.36935484,203.3913808,-0.3,0.23,-0.787,-0.667,-0.18,-0.29,-0.52
1909,2,0.675720433,0.807142857,14.87142857,29.96071429,22.41607143,161.2475106,-0.4,1.01,1.316,-0.421,-0.99,-0.88,-0.63
1909,3,0.869665139,0.938709677,13.23870968,26.59354839,19.916129035,128.4183554,-0.15,0.54,-1.509,-0.459,-0.47,-0.54,-0.47
1909,4,0.929724235,1.33,7.573333333,20.69666667,14.1350000015,78.41623592,-1.78,0.24,-1.32,-0.369,-0.86,-0.68,-0.45
1909,5,1.647885841,2.267741935,6.251612903,15.64516129,10.9483870965,46.21284997,0.07,-0.39,0.443,-0.722,-0.69,-0.36,-0.07
1909,6,1.675044562,2.06,5.96,13.39,9.675,32.29940849,2.63,-0.64,1.381,-0.804,-1.27,-1.1,-0.85
1909,7,1.086270256,1.132258065,3.274193548,12.60967742,7.941935484,38.21920906,1.08,-0.39,0.517,-0.935,-1.04,-1,-0.93
1909,8,1.793732121,2.390322581,5.680645161,14.61935484,10.1500000005,53.30751823,0.89,-0.68,-1.566,-0.874,-1.16,-0.97,-1.08
1909,9,0.94136328,0.756666667,5.79,17.54666667,11.668333335,83.26172365,0.06,-0.89,-0.218,-0.813,-1.07,-0.85,-0.88
1909,10,-0.148241671,0.583870968,8.451612903,23.12903226,15.7903225815,137.9223095,0.2,-0.02,-2.814,-0.57,-1.31,-1.24,-1.17
1909,11,-0.541751916,0.18,11.68,27.87666667,19.778333335,179.3638007,0.74,-0.4,-2.151,-0.301,-1.55,-1.5,-1.24
1909,12,0.780685202,0.180645161,12.69354839,28.0483871,20.370967745,193.3474926,0.41,-0.01,-1.138,-0.187,-1.08,-1.08,-0.94
1910,1,0.406762131,0.987096774,17.11290323,31.77419355,24.44354839,204.1666174,0.6,-0.25,-1.349,-0.486,-0.99,-0.93,-1.09
1910,2,-0.655956672,0.017857143,15.81071429,32.73571429,24.27321429,178.6607138,1.42,-0.7,-1.554,-0.089,-0.58,-0.64,-0.74
1910,3,0.648154499,2.090322581,13.82580645,27.41290323,20.61935484,131.9453438,1.25,0.18,-2.235,-0.389,-0.79,-0.79,-0.89
1910,4,-0.923627812,0,9.606666667,24.45333333,17.0299999985,90.96722461,0.39,-0.37,-1.694,-0.319,-1.01,-1.17,-1.2
1910,5,0.471893856,1.451612903,7.277419355,18,12.6387096775,52.27696054,0.09,-0.06,-0.317,-0.451,-1.35,-1.41,-1.12
1910,6,1.378239263,3.086666667,6.43,14.55,10.49,34.76749678,2.49,-0.28,-1.285,-0.346,-0.83,-1.04,-1.23
1910,7,1.237057124,1.674193548,4.603225806,13.2516129,8.927419353,38.19413415,2.07,0.03,-2.844,-0.939,-0.7,-0.88,-1.11
1910,8,0.231141963,1.332258065,5.577419355,16.13870968,10.8580645175,59.41205611,0.89,-0.06,-1.018,-0.708,-0.72,-0.9,-1.08
1910,9,0.917640657,1.923333333,6.84,18.28,12.56,84.61795015,1.46,0.4,1.333,-0.916,-1.01,-1.29,-1.42
1910,10,1.040577442,0.829032258,7.741935484,20.6516129,14.196774192,123.2138099,1.04,-0.66,0.496,-0.893,-0.85,-0.94,-1.2
1910,11,0.012285952,0.71,12.46666667,27.24333333,19.855,171.6703734,1.74,0.02,-0.726,-0.559,-0.4,-0.53,-0.97
1910,12,1.055193028,0.722580645,12.49032258,27.58709677,20.038709675,190.0470541,1.66,0.84,-0.951,-0.226,-0.63,-0.64,-0.84
1911,1,1.018170943,1.567741935,15.99032258,30.36451613,23.177419355,196.0986456,0.3,-1.11,-1.651,-0.129,-0.6,-0.57,-0.64
1911,2,2.028017753,3.339285714,16.80714286,28.38571429,22.596428575,141.8827164,0.01,0,-1.283,-0.406,-0.74,-0.58,-0.47
1911,3,1.622359595,1.1,13.22258065,25.31935484,19.270967745,120.1294193,0.22,-0.78,0.258,-0.635,-0.76,-0.82,-0.76
1911,4,0.59911276,0,7.49,20.92333333,14.206666665,79.51504954,0.05,-0.73,-3.211,-0.668,-1.06,-1.11,-1.02
1911,5,1.22369808,2.087096774,8.290322581,17.46774194,12.8790322605,48.7457071,-0.74,0.17,-0.018,-0.356,-1.32,-1.05,-0.67
1911,6,1.353389522,1.123333333,3.926666667,12.52666667,8.2266666685,32.91775713,-1.55,0.02,0.402,-0.7,-0.54,-0.64,-0.9
1911,7,0.400727669,0.735483871,3.996774194,13.66774194,8.832258067,40.24528794,-1.26,0.48,-0.243,-0.677,0.01,-0.22,-0.75
1911,8,-0.318733705,0.403225806,6.929032258,17.24193548,12.085483869,61.22376015,-1.41,0.43,0.736,-0.474,0.23,-0.28,-1.04
1911,9,-0.128013222,0.79,7.726666667,20.01666667,13.8716666685,91.4944141,-0.88,0.29,-0.606,-0.438,0.75,0.22,-0.63
1911,10,-0.365381227,0.083870968,8.722580645,23.59354839,16.1580645175,140.3485855,-1.3,0.2,-1.957,-0.509,0.47,0.2,-0.5
1911,11,-1.117018099,0.526666667,13.59666667,29.94333333,21.77,189.742717,-0.81,-0.86,-4.451,-0.106,0.94,0.84,0.2
1911,12,0.512239513,1.016129032,14.33548387,29.27419355,21.80483871,197.8734549,-0.27,0.01,-5.85,-0.084,1.46,0.96,-0.1
1912,1,0.20652936,0.580645161,15.38709677,31.24516129,23.31612903,206.6691038,-1.11,-1.72,-1.055,-0.187,1.61,1.55,0.43
1912,2,-0.527519882,1.506896552,17.74137931,33.55172414,25.646551725,178.3138257,-1.83,-0.23,-0.923,-0.222,0.85,0.83,0.45
1912,3,-0.180314676,0.341935484,14.62580645,28.88387097,21.75483871,139.1587673,-1.14,-0.04,-0.965,0.048,0.56,0.69,0.46
1912,4,0.013546326,0.01,8.203333333,22.20666667,15.2050000015,83.71676574,-2.27,-0.38,-0.962,-0.182,0.53,0.58,0.4
1912,5,-1.282631435,0,4.264516129,19.31290323,11.7887096795,60.20123959,-1.12,-0.02,1.356,0.018,0.09,0,-0.24
1912,6,1.123747339,2.266666667,6.53,14.71333333,10.621666665,35.06526486,-0.99,0.77,1.432,0.111,-0.16,-0.24,-0.29
1912,7,1.734680811,3.525806452,5.012903226,13.41290323,9.212903228,38.04372091,-0.05,1.07,0.68,-0.576,-0.33,-0.1,-0.12
1912,8,1.008476291,0.696774194,6.7,15.62903226,11.16451613,55.2125378,-0.94,-0.84,-1.495,-0.654,-0.42,-0.4,-0.34
1912,9,0.960524679,1.646666667,7.133333333,18.29333333,12.7133333315,83.99810175,-0.4,0.94,-4.292,-0.619,0.21,0.09,-0.22
1912,10,-0.361326074,0.361290323,8.696774194,23.61612903,16.156451612,140.5700559,-0.97,0.56,-0.97,-0.449,-0.16,-0.13,-0.38
1912,11,1.261857521,3.43,11.45,24.98,18.215,157.1146849,0.12,0.74,-2.038,-0.611,0.08,0.16,-0.21
1912,12,1.033897933,1.95483871,14.15806452,28.50322581,21.330645165,191.5810152,-1.01,0.98,-1.549,-0.433,-0.41,-0.49,-0.5
1913,1,0.31700327,0.106451613,14.92580645,30.80967742,22.867741935,204.5815572,-0.41,-0.03,-1.329,-0.171,-0.03,-0.2,-0.49
1913,2,-0.38361587,0.517857143,16.42142857,32.55357143,24.4875,175.314192,-0.63,0.34,-2.797,-0.056,0.15,0.18,0.17
1913,3,1.630936741,2.296774194,13.70645161,25.73225806,19.719354835,121.2252627,0.01,0.06,-4.942,-0.035,-0.11,0.16,0.12
1913,4,-0.359377517,0.286666667,11.52,24.34333333,17.931666665,86.7302765,-0.79,-0.92,-1.469,-0.191,-1.16,-0.77,-0.45
1913,5,1.382135055,2.35483871,6.758064516,16.45806452,11.608064518,48.03820152,-0.56,0.66,-0.607,-0.107,-0.49,-0.28,-0.36
1913,6,0.76460782,1.473333333,4.263333333,13.78666667,9.0250000015,35.70234025,-0.6,1.43,-1.322,0.215,-0.15,-0.16,-0.59
1913,7,0.28696066,0.361290323,4.812903226,14.06451613,9.438709678,40.25940375,-0.12,1.06,-2.05,-0.241,-0.05,-0.15,-0.68
1913,8,0.221068592,0.377419355,4.980645161,15.62903226,10.3048387105,58.50490095,-0.92,1.29,-3.237,-0.37,0.06,-0.09,-0.65
1913,9,0.868787877,1.353333333,7.33,18.47,12.9,84.43620233,-0.95,0.73,-1.018,-0.362,0.11,0.05,-0.25
1913,10,-0.338319865,1.016129032,9.806451613,24.11290323,16.9596774215,140.9085019,-1.02,0.62,-2.106,0.025,0.34,0.03,-0.43
1913,11,0.397586137,0.163333333,10.4,25.63333333,18.016666665,165.7933471,-1.25,0.75,-4.818,-0.117,0.88,0.8,-0.04
1913,12,-1.00141273,0.132258065,15.27741935,32.07419355,23.67580645,219.7305917,-0.89,0.9,-4.565,-0.179,0.95,0.85,0.05
1914,1,-0.228829706,0.187096774,16.7,32.52258065,24.611290325,212.9405592,-0.74,0.34,-2.202,-0.222,0.81,0.7,-0.12
1914,2,-0.96547921,0.010714286,17.75714286,34.20714286,25.98214286,183.290096,0.18,-0.29,-3.813,-0.092,0.67,0.8,0.44
1914,3,-0.204820239,0.229032258,15.6483871,29.4,22.52419355,139.3231154,0.88,0.08,-4.104,-0.253,0.29,0.32,0.16
1914,4,0.111717087,0.643333333,10.69,23.27666667,16.983333335,83.64568756,-2.27,1.2,-3.597,-0.163,0.42,0.69,0.41
1914,5,0.210682515,1.248387097,7.619354839,18.50645161,13.0629032245,53.41057443,-1.21,0.11,-0.405,-0.026,-0.24,0.01,0.11
1914,6,-1.459168393,0.326666667,3.693333333,16.21333333,9.9533333315,42.35257082,-2.64,0.11,-2.097,0.667,-0.03,0.08,-0.1
1914,7,-0.681304732,0.222580645,3.048387097,14.44193548,8.7451612885,43.53985218,-0.97,-0.21,-2.734,0.199,0.57,0.53,0.06
1914,8,-1.12227188,0.051612903,5.812903226,17.91612903,11.864516128,65.83503527,-1.84,0.11,-1.91,0.089,0.98,0.92,0.33
1914,9,-1.251117972,0.186666667,6.583333333,21.34333333,13.9633333315,100.5580799,-1.47,-0.34,-0.357,0.04,0.96,0.68,0.13
1914,10,-1.83946553,0.009677419,12.25806452,28.81612903,20.537096775,167.1935431,-0.73,-0.11,-0.831,0.102,0.51,0.26,0.05
1914,11,-0.996192621,0.456666667,16.18,30.81666667,23.498333335,187.3864044,-0.47,0.03,-0.504,-0.434,0.48,0.3,0.04
1914,12,0.071119582,1.035483871,17.5,31.43548387,24.467741935,203.96367,0.17,0.89,0.034,-0.642,0.75,0.68,0.23
1915,1,-0.065572822,0.519354839,16.05483871,31.98709677,24.02096774,210.7031314,-2.71,-0.41,-0.95,-0.564,0.8,0.88,0.35
1915,2,-0.492627621,0.342857143,16.81071429,32.90714286,24.858928575,176.6581755,-0.59,0.14,-2.177,-0.608,0.46,0.65,0.52
1915,3,-0.040118594,0.025806452,13.06451613,27.88387097,20.47419355,137.2781331,-2.49,-1.22,-2.726,-0.302,0.39,0.49,0.42
1915,4,0.185309517,0.43,9.593333333,22.61,16.1016666665,82.90637614,-1.49,1.4,-3.196,-0.205,0.56,0.47,0.31
1915,5,0.957396946,1.729032258,6.919354839,17.11612903,12.0177419345,49.93908523,1.22,0.32,-1.121,-0.416,0.65,0.52,0.36
1915,6,0.953078734,1.7,6.333333333,14.65333333,10.4933333315,35.19721008,2.68,0.99,-0.376,-0.089,1.42,1.1,0.54
1915,7,0.18877927,1.125806452,6.158064516,15.11612903,10.637096773,41.35846675,2.53,1.07,-0.747,-0.608,0.12,0.07,0.04
1915,8,0.7696552,0.980645161,6.277419355,15.7516129,11.0145161275,56.57853438,1.3,0.27,-3.358,-0.328,0.01,0.05,-0.01
1915,9,0.548092921,2.32,7.68,19.3,13.49,87.89341689,1.34,-0.05,-2.935,-0.271,0.06,0.17,0.01
1915,10,0.95346695,1.461290323,8.690322581,21.31935484,15.0048387105,124.9448724,0.95,-0.43,-2.362,-0.156,-0.03,0.24,0.15
1915,11,0.401308907,0.043333333,10.68333333,25.72666667,18.205,165.6224925,-1.74,-0.12,-2.786,-0.104,-0.41,-0.15,-0.16
1915,12,-0.665297531,0.296774194,15.14193548,31.40967742,23.27580645,214.1571014,0.99,0.17,1.034,0.043,-0.67,-0.23,-0.02
1916,1,-0.184400532,0.993548387,17.04193548,32.69032258,24.86612903,213.0376086,0.56,-0.64,-1.108,-0.065,-0.43,-0.12,-0.12
1916,2,-0.142115279,0.45862069,16.26896552,32.03793103,24.153448275,171.9603412,-0.52,-0.19,-3.017,0.049,-0.95,-0.61,-0.26
1916,3,-0.362577282,0.116129032,12.64516129,28.29032258,20.467741935,141.0274087,-0.83,-0.11,-3.748,0.158,-0.84,-0.54,-0.23
1916,4,0.788435793,0.203333333,9.506666667,21.53666667,15.5216666685,78.3387289,0.01,0.35,-4.205,0.213,-0.95,-0.63,-0.11
1916,5,-0.737189622,0.5,5.861290323,19.02258065,12.4419354865,57.54309901,0.43,0.42,-1.471,-0.077,-0.8,-0.23,0.16
1916,6,1.744363121,2.223333333,5.98,13.33,9.655,32.1016665,0.75,-0.82,-0.686,-0.284,-0.81,-0.36,-0.05
1916,7,0.659321714,1.632258065,4.361290323,13.84193548,9.1016129015,40.25032084,2.57,-0.78,-0.719,-0.589,-1.52,-1.11,-0.74
1916,8,1.247892548,1.75483871,4.94516129,14.73870968,9.841935485,55.1833068,1.51,-0.73,-2.708,-0.74,-1.72,-1.48,-1.16
1916,9,0.54145592,3.363333333,8.913333333,20.09,14.5016666665,88.98745811,0.42,-0.77,0.576,-1.162,-1.49,-1.36,-1.26
1916,10,1.667804327,1.580645161,9.422580645,20.34516129,14.8838709675,115.7688215,0.36,-0.22,-0.542,-0.81,-1.56,-1.36,-1.02
1916,11,2.212124396,1.663333333,10.61333333,22.56333333,16.58833333,140.9871534,0.77,-0.68,-0.287,-0.583,-1.85,-1.72,-1.28
1916,12,0.994252163,1.638709677,14.84193548,28.8516129,21.84677419,191.8247625,1.62,-1.94,0.993,-0.21,-1.73,-1.64,-1.01
1917,1,0.727916783,2.516129032,17.28387097,31.53548387,24.40967742,201.1325166,0.46,-0.79,-0.725,0.035,-1.62,-1.56,-0.99
1917,2,1.622461976,1.571428571,15.73571429,28.53571429,22.13571429,147.477401,0.98,-0.84,-1.743,0.033,-1.6,-1.2,-0.57
1917,3,0.791139653,0.864516129,13.20645161,26.69677419,19.9516129,129.1895382,1.86,-0.71,-2.075,0.008,-0.98,-0.64,-0.57
1917,4,0.391854704,0.143333333,7.766666667,21.42333333,14.5949999985,81.14603989,2.58,-0.34,-0.293,-0.161,-0.36,-0.29,-0.55
1917,5,1.138495188,1.05483871,7.406451613,16.84516129,12.1258064515,48.22104379,2.4,0.82,-0.98,-0.328,-0.15,-0.3,-0.69
1917,6,1.790086329,3.943333333,5.763333333,13.74666667,9.7550000015,33.57801416,2.39,-0.03,-1.737,-0.227,0.15,-0.04,-0.62
1917,7,0.718925949,1.383870968,5.325806452,14.16451613,9.745161291,39.7934722,2.83,0.1,-2.675,-0.494,0.27,-0.05,-0.54
1917,8,0.961923813,2.270967742,5.816129032,15.62903226,10.722580646,56.99763168,3.48,-0.22,-0.562,-0.322,0.31,0.15,-0.41
1917,9,0.928648778,1.926666667,7.636666667,18.63333333,13.1349999985,84.53340677,2.84,-0.4,-1.87,-0.766,0.09,-0.03,-0.53
1917,10,1.518257986,2.816129032,10.17419355,21.17741935,15.67580645,119.0108497,1.51,-1.75,0.08,-0.905,-0.07,0.04,-0.31
1917,11,1.968428299,1.94,12.39666667,23.96,18.178333335,145.0998706,1.93,-0.34,0.662,-0.774,-0.45,-0.43,-0.61
1917,12,-0.141790147,0.548387097,16.43225806,31.17419355,23.803225805,206.4842846,2.4,-0.6,0.643,-0.601,-1.03,-0.72,-0.61
1918,1,1.51924114,3.412903226,17.62580645,30.62903226,24.127419355,190.8367141,1.46,-1.13,1.641,0.079,-1.04,-0.84,-0.71
1918,2,1.20477688,1.567857143,15.83571429,29.48214286,22.658928575,154.2705098,1.58,-0.66,-0.019,0.215,-0.95,-0.82,-0.61
1918,3,0.765449244,1.461290323,13.27741935,26.86451613,20.07096774,130.061993,-0.39,-1.15,-1.777,0.207,-0.84,-0.96,-0.61
1918,4,1.077832218,0.913333333,10.21,21.55,15.88,76.87685379,2.07,-0.32,-1.085,-0.219,-0.39,-0.56,-0.55
1918,5,1.061809176,3.983870968,8.590322581,18.45483871,13.5225806455,51.59764258,1.09,-0.33,-1.824,-0.341,0.14,-0.17,-0.44
1918,6,1.080973075,1.866666667,6.963333333,14.87666667,10.9200000015,34.8438894,-0.78,0.07,-2.242,-0.089,0.8,0.37,-0.13
1918,7,0.674641911,0.303225806,3.209677419,12.81290323,8.0112903245,38.86783652,-1.38,0.98,-2.409,-0.032,0.57,-0.07,-0.34
1918,8,0.469075064,1.906451613,6.216129032,16.30322581,11.259677421,58.87665371,-0.64,-0.31,-1.247,0.034,0.6,0.12,-0.11
1918,9,-0.506037266,0.346666667,6.31,19.93,13.12,94.03201876,-0.85,-0.59,0.769,0.106,0.72,0.41,0.12
1918,10,0.532692308,0.677419355,7.187096774,21.35806452,14.272580647,129.3984742,-0.62,0.61,-0.882,0.312,1.11,0.93,0.36
1918,11,-0.504888432,0,10.09333333,27.17666667,18.635,178.6033263,0.02,0.34,-0.632,0.318,1.41,1.23,0.44
1918,12,-0.849003372,0.477419355,12.5516129,30.73225806,21.64193548,217.3930261,-1,0.86,0.691,0.127,1.4,1.3,0.49
1919,1,-0.923422197,0.025806452,13.79677419,32.70322581,23.25,225.297525,-1.62,-1.07,-1.947,0.039,1.48,1.6,0.73
1919,2,-0.496202708,2.089285714,16.32142857,32.92857143,24.625,178.4548459,-1.19,1.31,0.675,-0.037,1.02,1.24,0.67
1919,3,1.176786678,1.383870968,10.71612903,24.99032258,17.853225805,125.5033411,-1.57,-0.5,-2.324,-0.17,0.59,0.9,0.7
1919,4,-1.170937515,0.756666667,9.003333333,24.90666667,16.9550000015,93.94601545,-0.37,0.08,-0.572,-0.332,0.5,0.69,0.57
1919,5,0.14373566,2.44516129,6.774193548,18.58709677,12.680645159,54.94610457,-0.96,0.17,-0.175,-0.32,0.65,0.63,0.54
1919,6,-0.352223437,1,4.8,15.36666667,10.083333335,39.09094374,-1.46,-0.71,0.037,-0.243,0.68,0.61,0.28
1919,7,-1.072149374,0.25483871,2.051612903,14.66451613,8.3580645165,45.14245976,-0.87,-0.47,0.463,-0.079,0.48,0.4,0.01
1919,8,-0.955044605,0.474193548,3.241935484,16.72580645,9.983870967,65.08325771,-0.9,0.38,0.595,-0.207,0.59,0.62,0.2
1919,9,-0.789623414,1.206666667,7.753333333,21.15,14.4516666665,97.27433249,-0.59,0.06,-0.354,-0.114,0.53,0.5,0.05
1919,10,-0.816204405,0.635483871,9.919354839,25.11290323,17.5161290345,147.5360652,-1.25,-0.42,-0.652,-0.189,0.1,0.13,-0.26
1919,11,-0.866464768,0.863333333,14.12666667,29.65,21.888333335,185.4555414,-1.23,-0.8,0.97,-0.139,-0.45,-0.37,-0.65
1919,12,-0.400795535,1.425806452,16.4516129,31.67741935,24.064516125,211.1635588,-1.12,0.76,0.271,-0.337,0.19,0.34,0.03
1920,1,0.492860614,0.138709677,14.90645161,30.52258065,22.71451613,202.0857063,0.18,-1.18,0.199,0.083,0.72,0.64,0.01
1920,2,-0.384813757,0.324137931,17.21724138,32.89310345,25.055172415,175.1370368,-0.29,0.06,-0.098,0.134,0.63,0.6,0.12
1920,3,-0.223648456,0.064516129,12.02580645,27.77096774,19.898387095,139.372469,-0.63,-0.78,-2.075,0.239,0.5,0.53,0.14
1920,4,-0.038856372,0.213333333,9.776666667,23.00666667,16.3916666685,84.29798317,-0.1,-1.29,0.634,0.133,0.06,-0.16,-0.16
1920,5,0.128102454,0.387096774,4.732258065,17.1,10.9161290325,52.96701927,-0.4,-0.97,-3.266,0.349,0.02,-0.21,-0.04
1920,6,1.082165846,1.446666667,6.766666667,14.61333333,10.6899999985,34.41894166,0.4,-1.3,-2.487,0.056,0.21,0.29,0.14
1920,7,-0.053538223,1.625806452,4.287096774,14.66129032,9.474193547,42.68754437,0.92,-0.9,-1.761,-0.493,-0.35,0.15,0.1
